0.0009148,0.00090396,0.00093801,0.0007858,0.00083776,0.00086949,0.00087863,0.0010102,0.00087212,0.00095864,0.00096002,0.0007462,0.00081361,0.00072264,0.00083524,0.00091344,0.00095481,0.0009744,0.0010188,0.001046,0.0010747,0.00089837,0.00088969,0.00090048,0.00079907,0.00081268,0.00088618,0.00085945,0.00095249,0.0011761,0.0013169,0.00082359,0.00097286,0.0012183,0.0013083,0.0010185,0.0010578,0.001139,0.0011584,0.0011809,0.0012186,0.0012378,0.00099391,0.001058,0.0014034,0.00086281,0.00091617,0.00088432,0.00097002,0.0021735,0.00046313,0.00051379,0.00058805,0.00061969,0.00061758,0.00068248,0.00078465,0.0011838,0.0005373,0.00055921,0.00067436,0.00068505,0.00074506,0.00076779,0.00076029,0.00081993,0.00090178,0.00046878,0.00055466,0.00056321,0.00059966,0.00074736,0.0010799,0.0012224,0.00047276,0.00049709,0.00057464,0.00096847,0.00065031,0.00068888,0.0009848,0.00056609,0.00063413,0.00069189,0.0013156,0.0012963,0.00073841,0.00082565,0.00093121,0.00071271,0.00049087,0.0005885,0.00065424,0.00056494,0.00064504,0.00086386,0.00098952,0.0027128
0.0010845,0.0010612,0.0010989,0.00093957,0.00099822,0.0010338,0.0010406,0.0011895,0.001051,0.0011519,0.0011515,0.00090539,0.00098429,0.00087859,0.0010084,0.0010975,0.0011446,0.0011654,0.0012157,0.001247,0.0012806,0.0010786,0.0010686,0.00108,0.0009602,0.00098161,0.001064,0.0010343,0.0011441,0.0013847,0.0015506,0.00099551,0.0011718,0.0014571,0.0015619,0.0012265,0.0012736,0.0013674,0.0013885,0.0014138,0.0014566,0.0014773,0.0012006,0.0012734,0.0016837,0.001026,0.0010869,0.0010503,0.0011486,0.0025416,0.00055692,0.00061749,0.00070642,0.00074307,0.00074038,0.00081485,0.00091503,0.0013671,0.0006434,0.00067087,0.00080627,0.0008184,0.00088894,0.00091544,0.00090653,0.00097623,0.0010587,0.00056538,0.00066782,0.00067754,0.00071889,0.00086834,0.0012384,0.0014247,0.00057106,0.00059901,0.00069187,0.0011359,0.00077687,0.00082003,0.001137,0.00067733,0.00075569,0.00082285,0.0015359,0.0015142,0.00088152,0.00098459,0.0011052,0.00084895,0.00058693,0.0007031,0.00078109,0.00068702,0.000768,0.0010073,0.0011575,0.003192
0.0012691,0.0012323,0.0012733,0.0011076,0.0011754,0.0012137,0.0012174,0.0013856,0.0012543,0.0013699,0.0013675,0.0010907,0.0011816,0.0010614,0.0012065,0.0013062,0.0013589,0.0013795,0.0014356,0.0014707,0.0015095,0.0012833,0.0012701,0.0012817,0.0011446,0.0011743,0.0012664,0.0012358,0.0013603,0.0016186,0.0018069,0.0011957,0.0013999,0.0017233,0.0018444,0.0014627,0.0015184,0.001626,0.0016478,0.0016764,0.001723,0.0017445,0.0014359,0.0015164,0.0019982,0.0012027,0.0012726,0.0012306,0.0013411,0.0029379,0.00066238,0.00073338,0.00083845,0.00087979,0.00087749,0.00096111,0.0010578,0.0015571,0.00076343,0.00079582,0.0009527,0.00096655,0.0010478,0.0010768,0.0010676,0.0011478,0.0012304,0.00067367,0.00079374,0.00080312,0.0008507,0.0010024,0.0014043,0.0016367,0.00068226,0.00071438,0.00082372,0.0013165,0.00091588,0.00096577,0.0013041,0.00080184,0.00089191,0.00096597,0.0017737,0.0017476,0.0010406,0.0011586,0.0012955,0.00099923,0.00069498,0.0008294,0.00092093,0.00082834,0.00091129,0.0011686,0.0013444,0.0037284
0.0014732,0.0014183,0.001464,0.0012927,0.0013703,0.0014128,0.001411,0.0015995,0.0014923,0.00162,0.001614,0.0013123,0.0014138,0.0012787,0.0014378,0.0015453,0.0016021,0.001623,0.0016845,0.0017226,0.0017675,0.0015178,0.0015012,0.0015127,0.0013581,0.0013955,0.0014965,0.0014703,0.0016117,0.0018822,0.0020949,0.0014327,0.0016641,0.0020225,0.0021635,0.0017361,0.0017983,0.00192,0.0019418,0.0019726,0.0020246,0.0020465,0.0017075,0.001797,0.0023582,0.0013975,0.0014752,0.0014274,0.0015522,0.0033652,0.00078306,0.00086502,0.0009867,0.0010333,0.0010307,0.0011246,0.0012143,0.0017586,0.00089979,0.00093634,0.0011159,0.0011293,0.0012223,0.0012535,0.0012444,0.0013374,0.0014188,0.00079669,0.00093475,0.00094408,0.00099746,0.0011486,0.00158,0.0018639,0.00080714,0.0008448,0.00097159,0.0015116,0.0010731,0.0011288,0.0014893,0.00094147,0.0010446,0.0011249,0.0020288,0.0019978,0.0012176,0.0013503,0.0015039,0.0011652,0.00081546,0.00097168,0.0010776,0.00099524,0.0010782,0.0013513,0.0015584,0.0043344
0.0016968,0.0016195,0.0016688,0.0014994,0.0015857,0.0016304,0.0016236,0.0018337,0.0017699,0.0019112,0.0018983,0.0015801,0.0016913,0.0015423,0.0017053,0.0018209,0.0018819,0.0019007,0.001967,0.0020089,0.0020571,0.0017875,0.0017677,0.001779,0.0016064,0.0016542,0.0017632,0.0017467,0.0019082,0.0021855,0.0024216,0.0017143,0.001973,0.0023642,0.0025243,0.0020563,0.0021248,0.0022572,0.0022765,0.0023087,0.0023665,0.0023858,0.0020234,0.0021237,0.002767,0.0016079,0.0016949,0.0016409,0.0017791,0.0038241,0.00091971,0.0010147,0.0011534,0.0012066,0.0012024,0.0013058,0.0013884,0.0019724,0.0010526,0.0010928,0.0012978,0.0013087,0.001416,0.0014487,0.0014391,0.001544,0.0016236,0.00093901,0.0010926,0.0011037,0.0011607,0.0013106,0.0017646,0.0021047,0.00095,0.00099306,0.0011381,0.0017197,0.00125,0.0013097,0.001693,0.0010986,0.0012135,0.0013039,0.0023014,0.0022648,0.0014155,0.0015619,0.0017353,0.001348,0.00095012,0.0011314,0.0012509,0.0011922,0.001275,0.0015598,0.0018014,0.0050214
0.0019402,0.0018403,0.0018955,0.0017295,0.0018253,0.0018684,0.0018552,0.0020885,0.0020981,0.002252,0.0022287,0.0019106,0.0020259,0.0018698,0.0020251,0.0021452,0.0022085,0.0022192,0.0022906,0.0023349,0.0023863,0.0021059,0.00208,0.0020885,0.0019024,0.0019615,0.002077,0.0020817,0.0022596,0.0025395,0.0027964,0.0020593,0.0023456,0.0027599,0.0029392,0.0024338,0.0025052,0.0026515,0.0026627,0.0026975,0.00276,0.0027709,0.002405,0.0025098,0.0032379,0.0018369,0.0019332,0.0018719,0.0020235,0.0043203,0.0010766,0.0011836,0.0013437,0.0014003,0.0013961,0.0015069,0.0015834,0.0022028,0.0012268,0.0012702,0.0015014,0.0015103,0.0016311,0.0016657,0.0016539,0.0017698,0.0018475,0.0011014,0.0012733,0.0012832,0.0013426,0.0014917,0.0019614,0.0023623,0.0011157,0.0011614,0.0013261,0.001947,0.001447,0.0015117,0.0019218,0.001277,0.0014035,0.0015034,0.0025943,0.0025551,0.0016358,0.0017929,0.0019871,0.0015495,0.0011038,0.0013098,0.0014447,0.0014276,0.0015065,0.0017997,0.0020783,0.0058113
0.0022065,0.002083,0.0021433,0.0019863,0.0020878,0.0021303,0.0021087,0.0023666,0.0024915,0.0026546,0.0026162,0.002327,0.0024452,0.0022844,0.002417,0.0025318,0.0025947,0.0025957,0.0026676,0.0027133,0.0027711,0.0024867,0.0024522,0.002455,0.002266,0.0023304,0.0024506,0.002492,0.0026831,0.0029616,0.0032318,0.002488,0.0028039,0.0032238,0.0034247,0.0028903,0.0029565,0.0031151,0.0031194,0.0031503,0.0032173,0.0032169,0.002868,0.002975,0.003776,0.0020861,0.0021898,0.0021209,0.002287,0.0048604,0.0012583,0.001378,0.0015599,0.001619,0.0016138,0.0017313,0.0018022,0.0024506,0.0014268,0.0014731,0.0017321,0.0017347,0.0018685,0.0019087,0.0018911,0.0020193,0.0020936,0.0012866,0.0014789,0.0014871,0.0015501,0.0016978,0.0021779,0.0026414,0.0013051,0.0013551,0.0015371,0.0021939,0.0016695,0.0017387,0.002175,0.00148,0.001618,0.0017236,0.0029099,0.0028697,0.0018833,0.0020473,0.002259,0.0017739,0.0012805,0.0015092,0.0016645,0.0017121,0.0017813,0.0020813,0.0023978,0.0067376
0.0025001,0.0023471,0.0024129,0.0022754,0.0023791,0.0024177,0.0023883,0.0026701,0.0029601,0.0031309,0.0030753,0.0028615,0.0029773,0.0028149,0.0029016,0.0030015,0.0030604,0.0030475,0.0031147,0.0031559,0.0032223,0.0029529,0.0029022,0.0028965,0.0027183,0.00278,0.0029017,0.0029977,0.0031956,0.0034708,0.0037525,0.003028,0.0033646,0.0037715,0.0040004,0.0034472,0.0035049,0.0036726,0.0036619,0.0036888,0.0037544,0.0037402,0.0034395,0.0035457,0.0043975,0.0023571,0.002469,0.0023882,0.0025692,0.0054485,0.0014691,0.001603,0.0018081,0.0018694,0.0018601,0.0019845,0.0020471,0.0027191,0.0016597,0.0017081,0.0019936,0.0019864,0.0021344,0.0021771,0.0021545,0.0022924,0.0023661,0.001505,0.0017154,0.0017228,0.0017872,0.0019295,0.0024184,0.0029416,0.0015243,0.0015802,0.0017789,0.0024685,0.0019237,0.001995,0.0024588,0.0017142,0.001862,0.0019716,0.003248,0.0032056,0.0021635,0.0023298,0.002557,0.0020266,0.0014827,0.0017388,0.0019138,0.0020674,0.0021146,0.0024169,0.0027754,0.0078451
0.0028277,0.0026366,0.0027075,0.0025998,0.0027044,0.0027335,0.002696,0.0030032,0.0035318,0.0037022,0.0036249,0.0035431,0.0036504,0.0035003,0.0035102,0.0035824,0.0036292,0.0035903,0.0036522,0.0036872,0.0037585,0.003528,0.0034587,0.0034378,0.0032894,0.0033342,0.0034517,0.0036248,0.0038232,0.0040915,0.0043775,0.003701,0.0040598,0.0044293,0.0046937,0.0041274,0.0041801,0.004354,0.0043124,0.0043352,0.0043989,0.0043645,0.0041427,0.0042408,0.005128,0.0026541,0.0027705,0.0026767,0.0028724,0.0060891,0.001721,0.0018677,0.002097,0.0021569,0.0021428,0.0022744,0.0023239,0.0030159,0.0019346,0.0019837,0.0022917,0.0022696,0.0024349,0.0024791,0.0024515,0.0025974,0.0026704,0.0017637,0.0019886,0.0019931,0.0020574,0.0021948,0.0026878,0.0032711,0.0017825,0.0018423,0.0020568,0.0027705,0.0022149,0.0022877,0.0027796,0.0019844,0.0021418,0.0022517,0.0036204,0.0035739,0.0024805,0.0026424,0.0028859,0.0023126,0.0017175,0.0020042,0.0022015,0.0025163,0.0025262,0.0028248,0.0032315,0.0091804
0.0031896,0.002957,0.003034,0.0029718,0.0030735,0.0030878,0.0030373,0.003375,0.0042336,0.0043959,0.0042876,0.0044126,0.0045019,0.0043659,0.0042719,0.0042985,0.0043293,0.004254,0.0043049,0.004331,0.0044027,0.0042441,0.0041478,0.004103,0.0040097,0.0040254,0.0041275,0.0044022,0.004594,0.0048526,0.0051322,0.0045371,0.0049162,0.0052226,0.0055266,0.0049607,0.005005,0.0051803,0.0051057,0.0051147,0.0051737,0.0051129,0.0050009,0.0050974,0.0059811,0.0029812,0.0030998,0.0029866,0.003197,0.0067941,0.0020238,0.0021841,0.0024393,0.0024928,0.0024742,0.0026122,0.0026439,0.0033518,0.0022638,0.0023141,0.0026435,0.0025973,0.0027825,0.0028223,0.0027876,0.0029413,0.0030106,0.0020687,0.0023076,0.0023078,0.0023708,0.0025,0.0029952,0.0036355,0.0020947,0.0021551,0.0023817,0.0031134,0.0025562,0.0026274,0.0031449,0.0023003,0.002465,0.0025762,0.0040245,0.0039758,0.0028469,0.0029894,0.0032532,0.0026374,0.0019945,0.0023158,0.0025347,0.0030854,0.0030436,0.0033338,0.0037936,0.010786
0.0035939,0.003307,0.0033989,0.0033973,0.0034919,0.0034836,0.0034182,0.0037839,0.0050956,0.0052452,0.0050922,0.0055086,0.0055734,0.0054557,0.0052218,0.0051794,0.0051873,0.0050684,0.0050945,0.0051102,0.0051853,0.0051304,0.0049969,0.0049285,0.0049087,0.0048773,0.0049611,0.0053538,0.0055334,0.0057784,0.0060416,0.005567,0.0059628,0.006181,0.0065365,0.0059769,0.0060052,0.0061876,0.0060634,0.0060604,0.0061076,0.0060075,0.0060511,0.0061401,0.0069813,0.0033435,0.0034596,0.0033244,0.0035464,0.0075804,0.0023881,0.002569,0.0028471,0.0028898,0.0028658,0.0030084,0.0030219,0.003738,0.0026647,0.0027124,0.003059,0.0029783,0.0031841,0.0032171,0.0031721,0.0033354,0.0033988,0.0024315,0.0026804,0.0026761,0.0027313,0.0028557,0.0033472,0.0040391,0.0024726,0.0025317,0.002769,0.0035094,0.0029591,0.0030242,0.0035706,0.0026732,0.0028453,0.002953,0.0044653,0.0044111,0.0032768,0.003378,0.0036562,0.0030115,0.0023317,0.0026871,0.0029272,0.0038139,0.0037019,0.0039742,0.0044921,0.012731
0.0040522,0.0037013,0.0038029,0.0038867,0.0039664,0.003931,0.0038473,0.0042353,0.0061479,0.0062744,0.0060699,0.0068708,0.0069016,0.0068177,0.0063905,0.006264,0.0062347,0.0060634,0.0060588,0.006063,0.0061351,0.0062245,0.0060416,0.00594,0.0060261,0.0059229,0.0059831,0.0065062,0.0066686,0.006892,0.0071437,0.0068205,0.0072362,0.0073435,0.0077527,0.0072058,0.0072213,0.0074012,0.0072161,0.0071915,0.0072316,0.0070832,0.0073321,0.007406,0.0081558,0.0037478,0.0038562,0.0036871,0.0039171,0.0084483,0.002835,0.0030334,0.0033388,0.003368,0.0033324,0.0034775,0.0034674,0.0041875,0.0031561,0.003196,0.0035538,0.0034267,0.0036468,0.0036794,0.0036158,0.0037873,0.0038471,0.0028687,0.0031251,0.0031122,0.0031519,0.0032701,0.0037522,0.0044934,0.0029299,0.0029862,0.0032329,0.003969,0.0034427,0.0034951,0.0040634,0.0031175,0.0032972,0.0033978,0.0049515,0.0048912,0.0037797,0.0038173,0.0041017,0.0034489,0.002739,0.003135,0.0033997,0.0047391,0.0045318,0.004779,0.0053657,0.015055
0.0045724,0.004144,0.0042549,0.0044647,0.0045132,0.0044425,0.0043357,0.0047378,0.0074238,0.0075217,0.0072489,0.0085503,0.0085401,0.0084983,0.0078258,0.0075898,0.0075147,0.0072708,0.0072311,0.0072168,0.0072882,0.0075649,0.0073234,0.0071832,0.007406,0.0072005,0.0072328,0.0078938,0.0080193,0.0082179,0.008455,0.0083292,0.0087642,0.0087233,0.0092046,0.0086814,0.0086746,0.0088509,0.0085882,0.0085449,0.0085686,0.008364,0.0088737,0.0089265,0.0095143,0.0041893,0.0042928,0.0040829,0.0043151,0.009413,0.0033823,0.0035995,0.003938,0.0039442,0.0038954,0.0040342,0.0039989,0.0047168,0.0037555,0.0037835,0.0041496,0.0039607,0.0041967,0.0042199,0.0041367,0.0043123,0.0043625,0.0033971,0.0036603,0.0036316,0.0036522,0.0037577,0.0042254,0.0050097,0.0034971,0.003544,0.0037925,0.0045113,0.0040188,0.0040581,0.0046414,0.0036483,0.0038345,0.0039201,0.0054946,0.0054345,0.0043765,0.0043215,0.0046088,0.0039679,0.0032338,0.0036726,0.0039688,0.0058951,0.0055732,0.0057781,0.0064437,0.017805
